1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;;;;;;;;;;;;;;;
-3.913815224;-3.258565833;-4.146618895;-4.313376998;-3.293975775;-2.908137831;-3.446732466;-4.383970952;-3.16161354;-3.503779457;-3.358629806;-2.184794739;-4.084116972;-3.775736846;-1.545332199;-3.010685024;-1.433146194;-3.144252259;-2.325998039;-2.122506494;-2.659161148;;;;;;;;;;;;;;;
-4.033130218;-3.093396708;-3.584523291;-4.16745983;-3.281566254;-2.962845567;-3.249105281;-4.14546256;-2.977305104;-3.002672205;-2.397596876;-2.10406337;-4.795453254;-3.852967982;-1.895138076;-2.614447705;-1.576264417;-2.615655436;-2.750975695;-1.922800931;-2.349817503;;;;;;;;;;;;;;;
-2.783762911;-2.646986737;-3.025998938;-4.230862331;-3.443152207;-2.851903556;-3.392576974;-4.108943187;-1.853358297;-3.028930574;-2.092532416;-1.82430127;-3.623151188;-2.416654473;-1.10165281;-2.911170747;-1.364348166;-2.586167865;-1.649569765;-1.543269574;-1.975398325;;;;;;;;;;;;;;;
-0.881337437;-1.179475226;-0.878264008;-0.996415329;-0.566152673;-0.735173871;-0.726938509;-0.619836596;-0.361874512;-0.325633489;-0.139232178;-0.365218889;-0.743562825;-0.803608838;-0.475160357;-0.230722771;-0.053004363;-0.178262024;-0.161430032;-0.240919127;-0.25200624;;;;;;;;;;;;;;;
-0.740241746;-1.189341845;-0.765061276;-1.578158908;-1.226651541;-0.793988808;-1.188995757;-1.134065607;-0.563311611;-0.640474717;-0.054025334;-0.573645097;-1.126232532;-1.220285396;-0.681838451;-0.229962632;-0.25947778;-0.351545998;-0.119153858;-0.387694358;-0.231593299;;;;;;;;;;;;;;;
-0.43932084;-0.949860004;-1.373723174;-1.411612576;-1.102167663;-0.771297914;-1.255436764;-1.133477834;-0.583243716;-0.64340695;-0.168742218;-0.539569555;-0.909462073;-0.743259373;-0.776375692;-0.489473287;-0.295402853;-0.269825845;-0.428320569;-0.453165957;-0.280616394;;;;;;;;;;;;;;;
-2.64016601;-2.199386056;-1.907162266;-2.161031261;-1.533054185;-1.515200137;-1.89642236;-1.799788026;-1.070665636;-1.142425041;-0.339724143;-1.43376907;-1.852453412;-1.932052032;-0.920665682;-0.760082731;-0.396924078;-0.615699024;-0.442810674;-0.485698754;-0.738230003;;;;;;;;;;;;;;;
-0.629764206;-1.484037533;-1.436560366;-2.226925122;-2.099751278;-1.355580727;-1.919189176;-1.877935094;-0.598823139;-1.214227684;-0.374089934;-0.897913827;-1.337577899;-1.134762827;-0.576026823;-0.594698941;-0.703281438;-1.026694985;-0.439905338;-0.507423183;-0.823744572;;;;;;;;;;;;;;;
-0.059115443;-0.236325843;-0.055792496;-0.225979753;-0.25181175;-0.058095114;-0.142301294;-0.130705745;-0.057910594;-0.070452835;-0.006603974;-0.066993167;-0.186460857;-0.11114313;-0.259203346;-0.058925383;-0.04215961;-0.009542201;-0.006976607;-0.030012693;-0.055188531;;;;;;;;;;;;;;;
-0.037826411;-0.192835398;-0.108324314;-0.168215124;-0.139941564;-0.128443712;-0.211101169;-0.066045887;-0.089909123;-0.073330836;-0.005534064;-0.101484149;-0.072004973;-0.13720377;-0.213897542;-0.087036235;-0.008251988;-0.027459984;-0.008777319;-0.065545245;-0.01839927;;;;;;;;;;;;;;;
-1.754660891;-1.702146727;-1.888339796;-2.7352896;-2.373027556;-1.57168331;-1.980514434;-2.259196263;-1.383292489;-1.814327521;-0.728782381;-0.88167477;-2.220138148;-1.993174127;-0.882977493;-1.264952721;-0.724370489;-0.987299394;-0.674085699;-0.779844615;-0.956967099;;;;;;;;;;;;;;;
-1.656898569;-2.302887523;-2.961405662;-3.566277231;-2.825905151;-1.957884242;-2.707505654;-3.048695507;-1.781988974;-1.911841168;-2.202546202;-1.65817776;-2.682364996;-2.033242532;-1.265487153;-2.113743568;-1.443396414;-2.666191646;-1.234775595;-1.525593536;-1.526056697;;;;;;;;;;;;;;;
-3.08889979;-2.347754253;-2.559149905;-2.931009651;-2.1129666;-2.06142861;-2.43030766;-2.612812522;-1.91189719;-2.574889623;-1.890490617;-1.504826339;-2.425842794;-2.939154738;-1.652856281;-1.872526318;-0.862857641;-1.616198332;-1.565327841;-1.689223416;-2.370501633;;;;;;;;;;;;;;;
-0.70984553;-1.413008295;-1.626072851;-2.17805012;-2.448668652;-1.352866819;-1.608220927;-1.780694352;-0.372620333;-0.596039311;-0.236393173;-0.69138823;-1.46326951;-0.686027169;-0.511072095;-1.020211689;-0.556617387;-0.430394925;-0.180692558;-0.402262362;-0.509213031;;;;;;;;;;;;;;;
-0.098520345;-0.276638256;-0.385928723;-0.74982817;-0.797674983;-0.249479516;-0.868912642;-0.430654399;-0.13686963;-0.243357503;-0.091948477;-0.247776261;-0.64843395;-0.375268489;-0.416063659;-0.215345799;-0.140768496;-0.228700106;-0.183083988;-0.233925491;-0.136918715;;;;;;;;;;;;;;;
-4.131550714;-2.581538947;-3.113876795;-3.544264965;-2.362225039;-2.198255962;-2.706259937;-4.481146555;-1.957448353;-2.085113255;-1.769676997;-1.506220123;-2.757645074;-2.733358871;-0.957871073;-1.807345164;-0.870263435;-1.431889458;-1.269013195;-1.321903027;-1.617846783;;;;;;;;;;;;;;;
-0.539163454;-1.302008158;-0.911382319;-1.264764609;-1.361257514;-0.688428239;-1.180417454;-0.744651904;-0.653996064;-0.749850194;-0.09994234;-0.757460835;-1.178510742;-0.646521502;-0.781113278;-0.427464465;-0.365944595;-0.48575198;-0.316791029;-0.286374922;-0.537571707;;;;;;;;;;;;;;;
-0.083622862;-0.299263567;-0.144194457;-0.276970078;-0.33770538;-0.192963115;-0.202089964;-0.215996624;-0.097310687;-0.1103212;-0.006012512;-0.086615435;-0.152475842;-0.163808409;-0.152975338;-0.077752697;-0.042748254;-0.032916396;-0.026057953;-0.05879341;-0.120252866;;;;;;;;;;;;;;;
-2.93861874;-2.991264321;-3.316215554;-4.519728229;-3.881093069;-2.821716797;-3.23705295;-4.325632368;-2.414524881;-2.738137867;-2.023963833;-2.095147098;-4.764126923;-3.876111271;-1.836021867;-2.476865025;-1.387476679;-2.044311444;-2.075745909;-1.640600916;-1.938707253;;;;;;;;;;;;;;;
-0.318780582;-0.945912778;-1.116106948;-1.591559519;-1.418456967;-1.103541309;-1.328816318;-1.12135137;-0.346938447;-0.659780564;-0.147148833;-0.753636318;-1.062639606;-0.648807644;-0.362448621;-0.487421121;-0.485095248;-0.625990492;-0.484260752;-0.44986842;-0.363053873;;;;;;;;;;;;;;;
-0.244734121;-0.59783375;-0.357356469;-0.458047059;-0.401728793;-0.326324487;-0.452039317;-0.478533141;-0.49695267;-0.185582153;-0.039894665;-0.537474857;-0.444569732;-0.650296276;-0.457551701;-0.17606753;-0.084177954;-0.097375291;-0.128792614;-0.082408399;-0.111765465;;;;;;;;;;;;;;;
-0.836361479;-0.78895049;-1.216926655;-1.27159517;-1.068074937;-0.538723587;-0.757331081;-0.729965031;-0.361428039;-0.524508805;-0.244258043;-0.25531351;-1.094902478;-0.602799367;-0.245379153;-0.29658652;-0.058007797;-0.443407117;-0.243014569;-0.309152729;-0.265243523;;;;;;;;;;;;;;;
-3.255521042;-3.632835071;-4.419384249;-4.625353725;-4.328412285;-3.427118143;-3.960105471;-4.999192601;-2.915120412;-3.662020364;-3.116154929;-2.371836918;-4.958431129;-3.70039155;-2.016655927;-3.887066948;-2.155929193;-3.405234657;-2.569828547;-2.606714648;-2.723127145;;;;;;;;;;;;;;;
-1.703578161;-1.899223945;-2.283574451;-3.132524415;-2.875352624;-1.818303049;-2.133590445;-3.212500194;-0.878272506;-2.246780476;-0.612895063;-1.081062229;-2.356482492;-1.758368116;-0.623695706;-0.760164219;-0.835267795;-0.909780089;-0.566673988;-0.709286284;-0.877381383;;;;;;;;;;;;;;;
-0.06429529;-0.218052807;-0.186416807;-0.439044283;-0.381335475;-0.158063528;-0.39797253;-0.187544084;-0.081459737;-0.15548143;-0.014584375;-0.151519931;-0.226463045;-0.261595541;-0.252303619;-0.056815209;-0.075550076;-0.093500894;-0.061318501;-0.091434313;-0.127924652;;;;;;;;;;;;;;;
-0.024387018;-0.091610665;-0.042097159;-0.141312624;-0.092491216;-0.098350854;-0.072922298;-0.064834502;-0.018181996;-0.023266356;-0.001083062;-0.061628861;-0.075997806;-0.108263933;-0.136128678;-0.029827417;-0.023314135;-0.017340303;-0.003829255;-0.038932013;-0.020698064;;;;;;;;;;;;;;;
-2.526974304;-2.821482772;-3.073479962;-4.419143028;-3.354267251;-2.529685315;-3.231908999;-3.839978471;-2.254077285;-2.91710721;-2.728546078;-2.074254586;-3.68913427;-2.83793698;-1.228309266;-2.273541563;-1.589790992;-3.349648266;-2.52140353;-1.67005806;-2.088891494;;;;;;;;;;;;;;;
-0.476060736;-1.423436908;-1.64665582;-2.082945642;-1.773681436;-1.492188861;-1.751325136;-1.624403261;-0.603592905;-1.453638784;-0.24852028;-1.423732825;-1.736891033;-1.214661674;-0.862261991;-0.544919874;-0.492043964;-1.061395118;-0.515639022;-0.479990751;-0.356818977;;;;;;;;;;;;;;;
-0.048551951;-0.294117566;-0.138313752;-0.277845812;-0.21297333;-0.080518783;-0.214810864;-0.151572504;-0.052936879;-0.059342895;-0.014981219;-0.095408272;-0.160909769;-0.123353596;-0.153565326;-0.044135839;-0.08008216;-0.012622947;-0.02985971;-0.031960186;-0.030704408;;;;;;;;;;;;;;;
-0.051262867;-0.184053162;-0.09674454;-0.2536887;-0.26527757;-0.098282697;-0.274854656;-0.181704558;-0.092153556;-0.098569641;-0.008347228;-0.089997243;-0.090067633;-0.236940548;-0.179654834;-0.062924253;-0.076525622;-0.059108095;-0.034193903;-0.064272209;-0.066316672;;;;;;;;;;;;;;;
-2.214944642;-2.519371822;-3.372042193;-3.924050306;-2.792312969;-2.245127569;-2.546790651;-3.559450206;-1.551701148;-2.171475989;-1.543138571;-1.401183853;-2.981162952;-2.521461561;-0.871440103;-1.782950473;-1.041736897;-1.46861573;-0.997162006;-1.136935493;-1.62651391;;;;;;;;;;;;;;;
-0.080864533;-0.134406748;-0.06219625;-0.323025548;-0.350243806;-0.109678701;-0.247752575;-0.188038602;-0.075751745;-0.073366868;-0.01735164;-0.083703868;-0.085631801;-0.10729151;-0.066056358;-0.04234484;-0.04923958;-0.035521776;-0.035518187;-0.096721018;-0.087252415;;;;;;;;;;;;;;;
-0.075832751;-6.27E-02;-0.045270606;-0.196689269;-0.158438731;-0.068273692;-0.117409139;-0.04203445;-0.050088003;-0.051252042;-0.00559564;-0.031360602;-0.030366798;-0.080239475;-0.141927671;-0.035199437;-0.005755304;-0.006174446;-0.040520203;-0.051970438;-0.011189149;;;;;;;;;;;;;;;
-0.208508957;-0.448756046;-0.279546929;-0.556759302;-0.463623012;-0.351127938;-0.508128808;-0.390559457;-0.123204311;-0.101443359;-0.011396124;-0.364829897;-0.239178729;-0.398007727;-0.234821714;-0.07081177;-0.096357313;-0.027199328;-0.053316893;-0.057376155;-0.076780261;;;;;;;;;;;;;;;
-0.032383234;-0.226649659;-0.086054387;-0.183057174;-0.263630698;-0.078042783;-0.223998411;-0.130284784;-0.063943747;-0.052933178;-0.001617847;-0.120072407;-0.098726981;-0.106578358;-0.100817251;-0.025471407;-0.020811432;-0.014516788;-0.038949021;-0.062118727;-0.050301034;;;;;;;;;;;;;;;
-2.335325633;-2.90220254;-2.731765955;-3.870100826;-3.045833096;-2.93831308;-2.952318391;-3.750126622;-1.745303634;-2.699341366;-1.332231056;-1.293505794;-3.030473864;-2.612808698;-1.186855616;-1.679185134;-1.772477064;-2.060547425;-2.298975024;-1.376888313;-2.059261003;;;;;;;;;;;;;;;
-0.914866093;-1.262681013;-1.411261972;-1.980083726;-1.864169807;-0.957128071;-2.209331494;-1.558226987;-0.508260082;-0.704132199;-0.195147446;-0.829501784;-1.417064206;-0.856587094;-0.528337856;-0.791681138;-0.474895253;-0.517390589;-0.328545453;-0.7105802;-0.48321903;;;;;;;;;;;;;;;
-0.381728564;-0.935150104;-0.735176829;-1.480145419;-1.310646015;-0.569720586;-1.110915503;-0.994593975;-0.491329323;-0.528528829;-0.147735948;-0.475003001;-1.09213112;-0.717237692;-0.514814385;-0.444099859;-0.303883836;-0.587869307;-0.27161986;-0.436378794;-0.357881591;;;;;;;;;;;;;;;
-2.505855021;-2.287533067;-3.523484048;-3.562408201;-2.586951357;-2.100320165;-2.288421436;-2.691210462;-1.382444325;-2.627927645;-2.133777512;-1.071507126;-2.586685996;-1.946197456;-0.818358584;-2.487701456;-1.093942561;-1.834927803;-1.36730274;-1.462478487;-2.608417803;;;;;;;;;;;;;;;
-1.14453811;-1.852983948;-1.816634176;-2.519306695;-2.70473307;-1.176122006;-2.103525348;-2.181913422;-0.829486614;-0.960551701;-0.800344566;-1.158451451;-1.661839818;-1.72043529;-0.925803778;-0.976160582;-1.347027447;-1.306742759;-0.681740808;-1.004854806;-0.802217721;;;;;;;;;;;;;;;
-1.80984947;-2.162319407;-2.102528567;-2.754485093;-2.889364788;-1.740656786;-2.01770859;-3.025083177;-1.074089421;-1.31073719;-0.528605802;-1.369884565;-2.218246277;-1.922274489;-1.372921829;-1.089745753;-0.842313133;-1.188821491;-0.758056563;-0.743618126;-0.711260124;;;;;;;;;;;;;;;
-2.501594194;-2.335363783;-2.732937717;-3.125521416;-2.184758583;-1.757452219;-2.253595703;-2.806076061;-1.95121014;-2.337755028;-1.771648319;-1.48747525;-2.976155432;-2.230459658;-1.030926072;-1.868961415;-0.782479494;-1.889889319;-1.366153204;-1.30844832;-1.661519585;;;;;;;;;;;;;;;
-1.650968589;-1.617484243;-1.489524049;-1.571823483;-1.633334491;-0.91415053;-1.653781936;-1.853969381;-1.336681988;-1.31899946;-0.438443031;-1.040277033;-1.691838058;-1.759490264;-1.091421882;-0.698024917;-0.395086422;-0.548131601;-0.383011554;-0.529779782;-0.750661534;;;;;;;;;;;;;;;
-1.710568875;-2.021818914;-2.404374536;-2.658961775;-2.281791568;-2.154251102;-2.511502613;-2.511997781;-1.47428585;-2.127245945;-0.927318523;-1.522493572;-2.457268026;-2.053524145;-1.910949378;-1.251640099;-0.525254232;-1.641042632;-0.959844974;-0.820718656;-1.02807864;;;;;;;;;;;;;;;
-0.122941029;-0.236922147;-0.116570549;-0.307568283;-0.287025925;-0.150058686;-0.313541341;-0.20805141;-0.158726294;-0.083716719;-0.007660419;-0.109428051;-0.148883492;-0.090378957;-0.29926679;-0.045701105;-0.065036986;-0.024582708;-0.034636648;-0.038756219;-0.032677525;;;;;;;;;;;;;;;
-4.087427241;-3.271130592;-3.879365998;-4.262880098;-3.107534407;-2.8563836;-3.147055719;-4.404770725;-3.241554019;-3.504492601;-3.310257503;-1.889937374;-4.045393915;-3.911495032;-1.684494859;-2.928477096;-1.469897171;-2.448804941;-2.183544743;-2.154591217;-2.841582555;;;;;;;;;;;;;;;
-2.131824919;-2.098538616;-2.264108907;-2.96396156;-2.054620676;-1.886067124;-2.421139552;-2.402476905;-1.949679807;-2.261412082;-1.221893213;-1.661410218;-3.531408977;-2.490917682;-1.210842303;-1.646257684;-0.738893943;-2.80103401;-1.120910445;-1.041075442;-1.600123721;;;;;;;;;;;;;;;
-0.814719973;-0.333514132;-0.989717275;-1.131862763;-0.828365211;-0.635593739;-0.808952469;-0.886375516;-0.503867139;-0.505439237;-0.367521328;-0.269416739;-0.813210974;-0.829108681;-0.470796678;-0.49800899;-0.192583097;-0.506326171;-0.381716586;-0.386605067;-0.777741721;;;;;;;;;;;;;;;
-1.606440976;-1.649265557;-2.167125029;-2.393542846;-2.052517294;-2.309030887;-1.892354214;-2.01295378;-1.254206317;-1.68668612;-0.565905804;-0.869683547;-2.142333098;-1.746401603;-0.812682424;-0.797663772;-0.668673883;-1.077998731;-0.713602963;-0.72592318;-0.818251255;;;;;;;;;;;;;;;
-4.43630086;-3.56771201;-4.452624637;-4.90419741;-3.791920764;-3.216859956;-3.916220288;-4.792474312;-3.432728524;-3.573958773;-3.954941447;-2.630569264;-4.438181585;-4.081416031;-1.611161735;-4.213270558;-1.83366031;-4.186871889;-2.769720887;-2.65309091;-3.090183691;;;;;;;;;;;;;;;
-4.236066164;-3.299308311;-4.219021936;-4.573898552;-3.330828401;-3.083733822;-3.674735512;-4.38188843;-3.163031488;-3.501046381;-3.454474148;-2.12556652;-4.271696679;-3.720225113;-1.554511472;-3.396767352;-1.490984621;-2.927602714;-2.415120228;-2.474942657;-3.20308958;;;;;;;;;;;;;;;
-2.515791046;-2.616368617;-3.162772694;-3.683159777;-2.895776822;-2.9615231;-2.70741891;-3.331597839;-1.744404952;-2.465966599;-1.810761084;-1.571821948;-3.250713199;-2.431339989;-1.225115654;-2.318879511;-1.004167047;-2.310495561;-1.940661308;-1.649473191;-1.917412171;;;;;;;;;;;;;;;
-0.094108563;-0.136687514;-0.144873751;-0.347897781;-0.19468089;-0.131155321;-0.105287761;-0.13391512;-0.20370196;-0.054543108;-0.00411466;-0.101531551;-0.146186578;-0.222074045;-0.229806181;-0.047865649;-0.039084777;-0.050403744;-0.035702927;-0.030298248;-0.047376816;;;;;;;;;;;;;;;
-4.362163997;-3.414384844;-4.527023376;-4.731992118;-3.803662359;-3.327562181;-3.654436511;-4.572619819;-2.907067759;-3.615371247;-3.768389548;-2.213875205;-4.240192868;-3.656607662;-1.591385257;-4.69329631;-1.83804205;-3.170728915;-2.572587543;-2.420568736;-3.194763731;;;;;;;;;;;;;;;
-4.393937943;-3.278825495;-4.068077419;-4.57935169;-3.299723559;-3.0251796;-3.347272344;-4.367842382;-3.103144092;-3.536004993;-3.523058332;-1.854005019;-4.189329393;-3.741337724;-1.61448976;-3.455726262;-1.302387879;-3.138551228;-2.290891148;-2.214780816;-3.218706327;;;;;;;;;;;;;;;
-0.025365641;-0.125979902;-0.070827111;-0.253482967;-0.284266101;-0.097632196;-0.122160108;-0.050356771;-0.058381866;-0.026869187;-0.009850473;-0.053426512;-0.050428019;-0.111846505;-0.127087915;-0.134024568;-0.040466334;-0.018065733;-0.025047529;-0.128892677;-0.067249139;;;;;;;;;;;;;;;
-0.548025667;-1.122511236;-1.271498162;-2.292914158;-2.305420714;-1.191962314;-1.401727746;-2.158796408;-0.615135337;-1.218534147;-0.522149077;-0.705236405;-1.656048979;-0.809526351;-0.584514912;-0.907694433;-1.181501206;-0.760036261;-0.588714994;-0.580137569;-1.054835356;;;;;;;;;;;;;;;
-1.09298517;-1.356797894;-1.703414315;-2.590833884;-2.003291424;-1.52238972;-1.701293419;-1.535823743;-1.116574077;-1.618756737;-0.488554214;-0.799619925;-1.578231652;-1.427288884;-0.760268818;-0.676595955;-0.620413076;-1.202341048;-0.667165847;-0.501879868;-0.492124808;;;;;;;;;;;;;;;
-0.078016975;-0.210111692;-0.094492058;-0.244784548;-0.458595248;-0.181274816;-0.142817893;-0.197590266;-0.18014007;-0.123944737;-0.008954077;-0.109490552;-0.160144926;-0.078538844;-0.080207797;-0.091481883;-0.080110306;-0.037035671;-0.038673289;-0.039593301;-0.066425724;;;;;;;;;;;;;;;
-0.346405348;-0.884417111;-0.577743436;-1.231457457;-0.826122223;-0.510714664;-0.97284636;-1.325387308;-0.443955612;-0.163107862;-0.167202586;-0.322458275;-0.854429047;-0.499189635;-0.292549607;-0.58210991;-0.249283062;-0.283998725;-0.256421392;-0.256696989;-0.297028436;;;;;;;;;;;;;;;
-0.012185782;-0.18607325;-0.021429385;-0.102976395;-0.126376558;-0.043382368;-0.12609174;-4.95E-02;-4.98E-02;-0.011459467;-0.000311945;-0.031906991;-0.041451131;-0.020528361;-0.107276682;-0.021014137;-0.018000669;-0.01508708;-0.002692792;-0.031448476;-0.029530441;;;;;;;;;;;;;;;
-1.271832367;-1.81902748;-2.403136101;-2.690309184;-2.100258146;-1.770778618;-2.676049635;-2.324095302;-1.591085379;-1.612378193;-1.727190628;-1.040725685;-2.085932819;-2.045114563;-0.90372447;-1.958248759;-0.867561754;-1.566186489;-1.600440619;-1.748600425;-1.56639063;;;;;;;;;;;;;;;
-1.30820613;-1.091430276;-0.988135419;-1.041467613;-0.635241159;-0.519777698;-0.710123855;-0.851603577;-0.325958013;-0.561980905;-0.414900612;-0.531883452;-0.514516331;-1.009359251;-0.46878667;-0.406526962;-0.062826432;-0.283889966;-0.321627528;-0.216261405;-0.334807822;;;;;;;;;;;;;;;
-0.246965919;-0.919712165;-0.440204407;-0.911421138;-0.751813388;-0.539512272;-0.727226127;-0.538824857;-0.311109437;-0.532761647;-0.039989635;-0.372110862;-0.632764369;-0.60910058;-0.625229697;-0.251144318;-0.177150752;-0.288268516;-0.09577831;-0.164136866;-0.202798274;;;;;;;;;;;;;;;
-0.046134598;-0.331822542;-0.05591699;-0.323758638;-0.4236736;-0.131981574;-0.14000993;-0.140724713;-0.063163176;-0.058896722;-0.006696939;-1.17E-01;-0.097405055;-0.062550178;-0.170466647;-0.085597687;-0.027109345;-0.063868611;-0.021283649;-0.04474606;-0.062448085;;;;;;;;;;;;;;;
-0.054257147;-0.137598965;-0.093585698;-0.251775389;-0.158338695;-0.145950279;-0.170516855;-0.056361605;-0.10647991;-0.084517153;-0.002745477;-0.11847122;-0.133172404;-0.060758487;-0.227548013;-0.020330113;-0.018326594;-0.037294956;-0.007299462;-0.057476557;-0.051073119;;;;;;;;;;;;;;;
-0.608818189;-1.168911475;-0.921156535;-1.581094193;-1.498814608;-1.025222727;-1.242734427;-1.451114276;-0.237164981;-0.319826429;-0.120178401;-0.61559681;-0.982352677;-0.83781399;-0.460242715;-0.365630821;-0.412434431;-0.32490434;-0.245025336;-0.298255398;-0.370869763;;;;;;;;;;;;;;;
-0.927423257;-1.265513097;-0.653003735;-1.399639075;-1.034846819;-0.703581376;-0.972090679;-1.269243746;-0.770213261;-0.620676724;-0.282949337;-0.485069957;-1.525972573;-1.249858151;-0.794674866;-0.693507456;-0.15172905;-0.63049063;-0.307344467;-0.392179623;-0.472230503;;;;;;;;;;;;;;;
-0.305765198;-0.52160522;-0.235428542;-0.740237054;-0.586999589;-0.203888321;-0.42102214;-0.317433254;-0.335619677;-0.288359848;-0.0707117;-0.21901108;-0.454778826;-0.556029333;-0.331081557;-0.378998373;-0.085166609;-0.06273292;-0.144142283;-0.161149938;-0.135775132;;;;;;;;;;;;;;;
-4.563081133;-2.996568429;-3.818026064;-4.130136422;-3.069342434;-3.109365887;-3.090286539;-4.210807662;-3.017545894;-3.295133953;-3.163444697;-1.867593638;-3.931572437;-3.522273831;-1.237735468;-2.735840666;-1.266324299;-2.734411963;-2.035171355;-2.003664668;-2.847452776;;;;;;;;;;;;;;;
-1.071617797;-1.729369892;-1.909001097;-2.127444114;-1.746168758;-1.355766438;-1.443097487;-1.853526256;-1.278175998;-1.642783464;-0.736674275;-0.910609614;-1.873923165;-1.556194536;-1.062199996;-1.837000624;-0.503783991;-1.457360807;-0.41435435;-0.806322238;-1.714878969;;;;;;;;;;;;;;;
-0.064763488;-0.210094973;-0.205805335;-0.278494036;-0.236828165;-0.178411066;-0.27820558;-0.153738535;-0.105425039;-0.103581396;-0.015922364;-0.104130087;-0.143189481;-0.14271723;-0.119528393;-0.05755225;-0.069773691;-0.069668312;-0.076193513;-0.099459561;-0.065464602;;;;;;;;;;;;;;;
-0.047819613;-0.15487846;-0.137991156;-0.225558046;-0.303322025;-0.114531221;-0.288378544;-0.070611637;-0.092866765;-0.212823123;-0.008966119;-0.207462575;-0.177567581;-0.210422705;-0.222468506;-0.100970883;-0.055210025;-0.081241484;-0.078517202;-0.06207963;-0.103891136;;;;;;;;;;;;;;;
-0.905377691;-1.177738784;-1.381013928;-2.109448151;-1.784383382;-1.260125275;-1.481727809;-1.833792516;-0.766834573;-1.250618372;-0.278365707;-0.704846107;-1.325534868;-1.440972901;-0.559423749;-0.404991481;-0.492570199;-0.727923668;-0.560051098;-0.452999315;-0.644248088;;;;;;;;;;;;;;;
-0.095056519;-0.145143087;-0.221941299;-0.342608053;-0.277824018;-0.112727341;-0.233948377;-0.214550784;-0.351702401;-0.163641105;-0.078633724;-0.283692317;-0.287585628;-0.306341329;-0.290292701;-0.096043409;-0.017377126;-0.094656164;-0.111320937;-0.11909727;-0.120709724;;;;;;;;;;;;;;;
-0.094361086;-0.224065842;-0.146978706;-0.337333787;-0.392787687;-0.126509013;-0.163044378;-0.301123786;-0.051355354;-0.053903583;-0.016801499;-0.117663689;-0.197017802;-0.217999804;-0.141571036;-0.069065718;-0.037362025;-0.057416071;-0.038621133;-0.062945483;-0.048982808;;;;;;;;;;;;;;;
-0.160384018;-0.665727602;-0.544402806;-0.869710107;-0.875080501;-0.49011268;-0.793374165;-0.369470656;-0.309340112;-0.309624967;-0.049494834;-0.568354623;-0.516620077;-0.566997682;-0.366001125;-0.12812088;-0.171069595;-0.082029575;-0.118902233;-0.137798624;-0.112460602;;;;;;;;;;;;;;;
-0.030250301;-0.175673414;-0.063217127;-0.229445484;-0.23944507;-0.079921601;-0.140777061;-0.116118138;-0.115869467;-0.040063725;-0.00800719;-0.034668432;-0.142082013;-0.155755348;-0.122885729;-0.078742189;-0.010768834;-0.047511917;-0.04282922;-0.037601609;-0.06260883;;;;;;;;;;;;;;;
-0.315095963;-0.373222012;-0.820097863;-0.899258614;-0.420858808;-0.341291962;-0.536921594;-0.393143262;-0.134667738;-0.323549362;-0.029440013;-0.167207751;-0.361462492;-0.260442315;-0.098091488;-0.135624013;-0.070135875;-0.171997327;-0.124894729;-0.192712984;-0.207022206;;;;;;;;;;;;;;;
-2.310999178;-2.556929039;-2.853381176;-3.46789144;-3.148176818;-2.285245921;-2.603464406;-2.864477926;-2.39875495;-2.559861487;-1.832066432;-1.525182266;-2.888438525;-2.822369317;-1.26734332;-1.921459834;-1.075189439;-2.877428825;-2.042568457;-1.33933747;-2.128508317;;;;;;;;;;;;;;;
-1.435738001;-1.940317982;-1.942608979;-2.528008545;-1.878665684;-1.302384332;-1.797950782;-1.820557635;-0.940146709;-1.009829956;-0.332209116;-0.637986407;-2.069558288;-1.402044747;-0.486666229;-1.17522248;-0.400523365;-0.575105674;-0.565746212;-0.731672401;-1.173631318;;;;;;;;;;;;;;;
-0.651596103;-0.991552352;-1.031879644;-1.417290409;-0.918883697;-0.500691012;-1.071339088;-1.168823003;-0.500731567;-0.717366456;-0.194727879;-0.413820831;-1.049892941;-0.726447751;-0.33901487;-0.317858798;-0.125014444;-0.305204697;-0.241587348;-0.212937392;-0.407852609;;;;;;;;;;;;;;;
-3.180649378;-2.487707279;-3.14180541;-3.756558227;-2.116839635;-2.312084838;-2.608515514;-3.287045392;-2.005696427;-2.397470318;-1.851202592;-1.508157494;-2.974198585;-2.371949987;-0.964856696;-1.670592527;-0.919655783;-1.983219214;-1.453969835;-1.163586317;-1.928164167;;;;;;;;;;;;;;;
-2.550835304;-1.812090724;-1.618700357;-1.835705779;-0.996398402;-1.141771306;-1.330363387;-1.446485298;-1.497413665;-0.795419272;-0.438932326;-0.743726873;-1.085026956;-2.940478907;-1.010185036;-0.667984423;-0.141544193;-0.615892095;-0.443269512;-0.384828952;-0.663850138;;;;;;;;;;;;;;;
-0.816671363;-1.579913416;-1.330271287;-2.405875808;-1.758664912;-1.161167762;-1.70539566;-1.200799642;-1.22060541;-1.705087248;-0.376149353;-1.21407208;-1.792720296;-1.419196972;-1.043622045;-0.642355353;-0.39846098;-0.865344666;-0.367760888;-0.670925477;-0.808544767;;;;;;;;;;;;;;;
-4.172354254;-2.874291795;-4.173942288;-4.181881925;-3.308367115;-2.687687605;-3.164199914;-4.284050204;-2.602715939;-3.245378731;-3.078181076;-1.879323204;-3.725855934;-3.810229906;-1.555182547;-2.761238368;-1.403896115;-2.77696215;-2.014485761;-2.249814038;-2.980449646;;;;;;;;;;;;;;;
