"Respondent","att1_1","att1_2","att1_3","att1_4","att1_5","att1_6","att1_7","att1_8","att1_9","att1_10","att1_11","att1_12","att1_13","att1_14","att1_15","att1_16","att1_17","att1_18","att1_19","att1_20","att1_21","att1_22","none"
4072864,1.130721458,1.456429907,-2.271007705,6.144878259,2.017714631,6.021478022,0.1993358831,1.26483702,-1.886988314,0.5889413223,-1.908404433,-0.8226581083,0.3941684719,-2.596438892,-1.847764156,-0.4998067985,1.203887452,-0.6157078934,-0.4226679938,-1.526274071,0.905774516,-0.8732474813,-1.95808184
4072882,7.264411273,4.936611909,3.700999687,-1.654765265,-0.7352023947,3.967933679,2.511834046,1.082632258,1.05052498,-0.1667728001,-2.928179505,-0.856178785,2.191771013,0.3783356187,-0.349177382,-0.1079064654,-0.0803733168,-0.6569344902,0.3939954588,-2.034369647,-0.8375377732,0.6473753943,-3.853223929
4073008,-3.325392287,-1.444528907,0.2733362684,-3.717579251,-3.248511316,-2.15367464,-3.91187239,-5.066032079,-3.835889931,1.747885764,4.331765905,0.3226411986,0.11756689,2.57404973,0.01337110539,1.513346496,2.25783286,0.4412904579,1.6043668,0.4282267275,2.006613629,0.6906690312,-4.552491317
4073026,-2.913418511,-1.496009898,-2.625084253,1.635739149,1.190722213,0.1601763319,-2.157553965,-3.863117403,-5.291846539,2.101715362,1.848069066,0.005154142955,-0.1541246259,0.2632528187,-1.947613436,1.413953087,2.978044159,0.1918965117,0.5565479822,0.6585646446,1.940256532,-0.3374995652,-2.512968104
4073113,-1.134197001,0.4943462961,3.730882069,2.149903479,-1.804120444,-2.427318514,-4.099083587,-5.170358254,-4.549806849,2.276708071,2.223456545,1.047479653,0.01000667613,0.2733514221,-1.861408244,2.215922236,1.53895558,0.6217594679,1.993055997,-0.5009063057,2.598281065,0.6098206523,-5.149340515
4073158,-1.569828714,1.086739526,-1.709913148,-4.11246535,-3.060128095,3.057782795,-1.11806212,3.444980777,1.345092137,-0.2977499199,1.092296688,-1.603287301,1.51203975,1.551310508,2.535343478,-0.5164007423,-0.118797213,-0.0349887961,0.8512399108,-0.6971899883,0.5851184963,0.5335618333,-2.786828512
4073317,6.787224085,-0.5904977481,3.214949998,-5.149046427,-2.369167274,0.4701556043,-4.186199848,-0.8789172702,2.954861658,0.09714474275,-1.148123113,0.06180244473,2.726474133,1.636209814,0.6034888724,0.1589663728,-1.250133825,0.5641339778,1.060925983,-1.932935138,0.9811477697,-0.1817652814,0.3720595575
4073447,-0.4665341346,-1.750454102,-2.667320678,-3.038877553,-3.812227282,2.377168725,0.7835115031,-0.2893483978,1.828215975,0.3445664158,0.6690111502,-1.672564987,-0.3818397611,0.680406663,0.9426870256,-0.9766258889,0.107336326,0.2092441174,-0.4623569948,-0.4779539824,0.3515520419,0.8346299185,-3.023347398
4073505,-1.434993881,0.1215365647,-3.222727946,5.928427917,0.3299699393,3.341807564,2.667856985,3.682106987,0.9546039139,0.2104536864,-2.510430842,-2.213273013,-0.6995155159,-3.335281165,-1.09844628,-0.5211843846,-0.7972561536,0.5239637851,-0.201306432,0.2796127645,1.059797468,0.3193668917,-0.7318701593
4073857,-4.310204969,-2.606454823,-0.3216979598,-5.600815466,-6.258166104,-4.870526352,0.2204465678,-5.43750364,-1.640912326,1.989743628,4.423800306,-0.7741517144,-1.557547475,2.433363051,0.4228280079,0.9525876646,0.9851692828,1.042100246,1.258865282,1.652484318,1.433048632,2.445098064,-6.130810132
4073994,3.510843423,1.233790726,4.03213823,2.273641759,-0.3813294593,0.3447279595,-3.415889173,-3.035621453,-2.243975046,1.505672769,-0.4634267981,0.8166021805,1.269166672,-0.3591000272,-1.83142829,1.322883461,0.557681491,0.3052766494,1.308247074,-1.742141854,1.707754984,-0.07542248734,-3.356499417
4074877,1.473089787,2.122443014,-2.016554132,5.605616636,4.201379265,6.1716818,0.3973754354,3.612082341,-1.492074962,-0.0121204267,-3.242745153,-1.264722787,1.418483569,-2.614340308,-1.746766343,0.3398826532,0.8665083037,-0.4977026774,-0.09918232756,-0.8042785463,0.8973369001,-1.462209153,0.5927171791
4074898,5.190162471,1.505680288,-0.7929746797,-1.452273856,-1.184701187,6.763906637,0.5426416057,5.094995419,4.579556356,-0.9634336684,-3.273479815,-1.785184915,2.128463454,-0.477128717,1.365039253,-1.734532285,-1.550782904,-0.4303026993,-0.410954847,-2.300427822,-0.4738857224,-0.3615806811,-0.4368018429
4075001,-1.300794683,2.390607348,-1.006427454,4.740479862,1.294550775,3.35787863,-0.4551282845,0.8783352506,-3.350925745,1.006866764,-0.4475118947,-0.6242406649,0.6706486467,-1.482382027,-1.580132037,0.6666615948,1.631399593,-0.3271102278,0.8219005188,-0.5726180469,1.337782628,-0.2120643151,-3.09506825
4075051,2.242286994,1.753564613,-2.132478495,0.5667389364,1.950401118,6.794585338,1.082309052,8.14556015,3.59332361,-1.615666202,-4.116721529,-2.598073018,2.395643511,-1.510989942,0.9842057996,-0.5514436898,-1.393383069,-0.1288966667,-0.1122551493,-0.3939184761,0.03611937505,-0.9155593451,3.117244756
4075105,-1.57417458,-2.842391072,-2.491584653,-6.660045532,-6.501914149,-0.6425522944,-0.4927753265,0.4395700403,3.940164459,0.2294066995,1.932914657,-1.825525684,0.02890817627,1.945515412,2.417545907,-1.171703267,-1.310527512,0.7907576971,0.5860679994,-0.02174160104,0.8664773713,1.467040377,-2.749841977
4075109,-2.646267185,-2.315679379,-2.771761763,0.3148530398,-2.6623343,0.01765285024,1.154030618,-1.676865313,-0.6432820723,1.069147172,1.022624295,-1.312977864,-1.405878148,-0.6742122614,-0.5199884332,0.002878085939,0.510455922,0.6869533021,-0.07758170174,0.8198854967,1.411485787,1.097656437,-3.159037133
4075374,1.329540293,1.559393702,-0.4147072948,0.7564547072,0.5294783119,2.900537876,-1.429765422,1.277709603,-0.5764928108,0.3557754052,-1.019780744,-0.6968386878,1.748993916,-0.2749947173,-0.419230532,0.2456169536,0.3681094235,-0.204734714,0.8093534431,-1.137714664,1.109958427,-0.3874008301,-1.527752054
4075458,-4.211714357,-2.553906505,-0.436340682,-4.63228375,-4.636109654,-3.792772425,-4.440678111,-4.091026508,-2.248850116,1.869441461,4.566649444,0.09889023441,0.1260146568,2.634255827,0.7274333371,1.133825836,1.031198104,1.087875378,1.972082453,0.60059711,2.47148194,1.225257909,-4.15059404
4075965,2.564648375,-0.4162230196,-1.865507126,-3.289785844,-3.392015386,3.719938102,3.206451374,2.280908607,4.155740009,-0.218447404,-1.698931684,-2.209011239,0.2036596568,0.05020965921,1.241006322,-1.623013852,-1.182082986,0.0525979397,-0.8229345847,-0.6598199291,-0.6506077521,0.9464182716,-2.255779304
4076735,-1.023194246,-1.987504873,3.333880567,-4.536649857,-2.810032837,-4.515218077,-6.213424017,-4.832149567,-2.457186052,1.495108195,3.270267375,0.8178633492,1.185007554,2.495340551,-0.1967248874,2.527120673,0.8383022401,1.248903049,2.439554285,0.6142131762,2.801030329,0.3978939945,-1.050803955
4077205,-5.87492583,-3.420075884,-3.537689283,-4.72516556,-5.55126484,-3.046235979,-1.0173789,-3.493757674,-1.418073704,1.765108363,4.600055426,-0.9204027623,-1.220535566,2.089205565,1.023434821,0.06617787348,1.189014136,0.8119354405,0.9476658565,1.32456647,1.711479685,1.840288921,-4.914238853
4077418,-3.154648334,0.1997289053,-1.876593684,-2.557121924,-3.177230847,0.5915488246,-0.288541492,-2.912559975,-3.065944835,1.407991604,3.348731815,-0.600278743,-0.2095951893,1.61070007,0.1365354967,0.04209014384,2.234578075,-0.08311738264,0.7070202992,0.1873938312,0.8923941611,1.177579264,-6.115898018
4080755,4.38895602,-0.3593285242,-1.034419367,-5.089248057,-4.730878232,4.336769308,0.2410480575,5.154788577,7.668683918,-1.150945395,-2.291830157,-2.248848071,1.590086528,0.6470098396,2.739420066,-2.264962004,-3.024083233,0.1252425718,-0.2205748773,-1.971618665,-0.3084151262,0.4800277437,-0.4400842351
4081094,0.7373904938,-3.305309611,-1.017374397,-7.613363681,-6.56873226,-1.869260465,-4.791142874,-3.260608793,2.072385164,1.135624729,3.287890528,-0.1006833263,1.024030685,3.274455459,1.925842781,-0.8874749164,-0.4974032478,0.8339229949,1.318048947,-1.345467744,1.535709393,1.122645159,-3.43373917
4081107,5.200507993,-1.923944523,-1.37604272,-5.139537488,-5.302245353,3.728660215,-0.5086980669,1.414615656,6.51894679,-0.2316969785,-1.46962417,-1.511983779,0.8820536219,0.7693884704,2.012735576,-2.475880279,-2.174542467,0.1838008068,-0.6630444865,-2.482328558,-0.2481268739,0.5207080527,-1.794947294
4087408,-3.273315778,-1.834098368,-2.486975001,-3.036631374,-0.8513831011,-0.3590876887,-2.47737955,1.659415587,-0.2494810364,0.01523261751,1.230491091,-1.297114476,1.120464367,1.087010714,0.9639032186,1.210672095,0.1507437656,0.7948498752,1.203388151,1.431961421,1.98183991,-0.155811592,1.556438038
4087903,4.328869208,7.562199946,3.360956699,0.2799919505,1.04785139,5.856203252,1.701564013,6.45355537,0.9727560002,-1.280035411,-3.466296443,-1.684716292,3.282911844,-0.1867781905,0.4255428056,0.3654425972,-0.359467033,-1.065512932,1.471685235,-1.58606425,-0.3979057224,0.04272071124,-2.249691165
4088513,2.115032901,-2.300294116,-1.103693691,-4.291661492,-4.565416724,0.1665674672,-0.5257831248,-2.773311445,1.748033171,1.180600909,0.899369823,-0.7126140816,-0.07876606636,1.465587333,0.501133823,-0.9346392734,-0.2376125373,0.4193027986,-0.2464858872,-1.111382937,0.4998616438,0.9665619333,-3.77704951
4088877,3.78783794,-0.9982504854,-0.9748485635,-6.083740053,-5.914076746,2.404520658,3.505566938,2.226758783,6.619583241,-0.4687290017,-1.639177348,-2.416326668,0.06067061041,0.7669464805,2.162841482,-2.109026319,-2.314886622,0.3777331715,-0.7503066833,-0.8992608447,-0.8657698471,1.660112942,-2.477473297
