;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;;STD;;;;;;;;;;;;;;;;;;;;;;;;
87;1,673144667;0,45644027;-2,332914105;1,098382327;-0,212876131;7,633954995;0,637197068;5,348101686;1,358478968;-1,314939799;-0,386713632;0,082353654;0,728365496;1,280092421;-0,037475806;0,016478204;-0,302670986;-2,008617523;-1,565246724;2,269799806;-0,298585849;0,655850038;0,249663958;0;0,626177625;2,144645255;0,488177259;-0,079144723;-1,379758132;0,220178466;-0,391231955;3,267569475;0,005138119;2,201727325;0,341455698;-0,905099535;-0,472288484;-0,253572925;0,047647913;0,304905809;-0,309446716;-0,284289171;-0,433101283;-1,228545906;-1,021812043;0,766384173;-0,431196475;0,013835581;-0,175559881;-0,291972588
88;0,649564346;-0,631467002;0,776067164;-0,833891593;-3,083341049;0,525776902;6,279670582;-0,102681628;4,271221065;8,828887726;10,42288096;3,287018067;4,402323946;6,683803286;5,385769042;5,735328652;5,256193863;6,890387886;6,459650404;7,540890706;10,17858704;6,659225761;8,036534145;0;4,317433345;3,798172842;-0,965693019;-1,302968704;-0,932386789;-1,35626396;-1,948509113;-0,998284333;0,51662663;-1,163747717;-0,012166977;1,187795966;1,607469664;-0,271292361;0,022350379;0,623028503;0,281276219;0,373309843;0,247161085;0,677419024;0,564012526;0,848686328;1,543150861;0,616557622;0,979181558;-1,136713237
89;5,622804032;3,005991213;8,095710172;-2,576353246;-2,06631239;4,928666689;-0,914716177;1,210073303;3,690027929;1,200167781;2,005821878;2,379075548;2,428980593;4,49437297;0,291543287;1,378497688;1,309340753;1,493604263;3,241525319;1,228085884;1,236287773;2,414515135;0,690933682;0;1,949526837;2,369167008;1,550450932;0,44592229;2,594238108;-1,910325472;-1,695042694;1,257463;-1,208966275;-0,312115411;0,734646855;-0,316296425;0,023761534;0,181307907;0,202372291;1,074152276;-0,699817085;-0,241025283;-0,270215684;-0,192440032;0,545338711;-0,304512493;-0,301050564;0,196266577;-0,53123868;-0,822874382
90;5,00592607;2,196941154;-0,957887166;0,856803953;0,821553176;9,252394037;0,274732513;6,385929494;1,826503061;-4,209603558;-4,866088091;-1,271470032;-0,440370819;0,271414165;-2,314356175;-1,917126982;-2,3033279;-4,274636818;-3,277995096;-1,440566415;-4,237676607;-1,560565812;-3,308444589;0;-0,395329935;3,478586056;1,552715936;0,745208268;-0,161720085;0,35995484;0,349821189;2,773461348;0,192624945;1,949429832;0,638717272;-1,096501153;-1,285222813;-0,251866731;-0,012948044;0,191671009;-0,551668468;-0,437475751;-0,548498135;-1,115196468;-0,828688759;-0,300477396;-1,104571401;-0,334973998;-0,83744217;0,113646731
91;3,732168726;-2,540092239;-1,550067388;-4,066121666;-2,98328109;3,78699634;-4,441051639;-1,189947358;-2,173258606;-5,104384813;-5,585981248;-4,31152887;-3,692809378;-1,522750226;-7,936018099;-4,602554776;-6,428419229;-4,821538463;-3,883637698;-3,368772314;-5,22291165;-3,52846535;-6,220691929;0;-3,235629957;2,81728303;2,47323347;0,246882443;0,598293658;-0,294784621;0,089571713;2,492694636;-0,427866732;0,726118951;0,377090743;-0,663318111;-0,834261687;-0,381892377;-0,16227671;0,607989937;-1,668411762;-0,485192579;-1,133286659;-0,562921258;-0,230011587;-0,047259134;-0,705389438;-0,103942483;-1,059553457;1,148493042
92;5,868903807;7,884686788;3,451018557;1,322336095;1,112933242;6,755608597;7,42397248;6,543604241;7,800400023;2,584167376;2,097233591;2,41034317;3,789279948;4,712224794;4,39925548;3,648612433;4,568850367;1,40523898;3,111531625;3,297074173;2,625076815;3,739389419;3,157550252;0;3,904553844;2,190849225;0,89661577;1,816707831;-0,207013464;-1,178637818;-1,274218495;1,301346857;1,606417547;1,204578739;1,778235643;-0,602682491;-0,824940499;-0,682023508;-0,052616079;0,368656565;0,225803597;-0,116822923;0,303214167;-1,140797292;-0,361970239;-0,277280456;-0,584009623;-0,075388312;-0,340965313;-1,782210204
93;7,126789693;0,377112112;2,370415803;-1,254427466;-1,753825198;2,292564995;0,658507186;0,223764913;6,643050214;4,185444818;5,02909453;1,406833076;4,238178283;3,895357808;2,312144266;2,388627064;1,669547894;4,220506761;3,38852409;3,806179118;4,877698344;1,782567893;1,595506274;0;2,561673436;2,271180601;2,010019042;-0,961861564;-0,084210667;-1,680227852;-1,900112493;-0,11848835;-0,837963414;-1,02938028;1,797028724;0,714945954;1,086404618;-0,508475795;0,73816448;0,587220748;-0,109867604;-0,076192255;-0,392802555;0,730383715;0,364062045;0,547955403;1,019744932;-0,34303989;-0,425403053;-1,127903891
94;8,691933863;2,088445696;4,628823521;-1,722255978;-0,666503414;6,025683262;-2,00896713;0,931895629;2,132538596;-1,522940192;-1,968172039;-0,241965139;0,716759148;2,054145104;-2,465223583;-0,702504795;-1,191914207;-1,251856251;-0,209814704;-0,385034584;-1,928926434;-0,949170393;-2,906465258;0;0,297854613;2,814438325;2,982506021;0,636216138;1,538839515;-0,717766871;-0,342646708;2,035158702;-0,819638406;0,225281545;0,651882817;-0,646947844;-0,805143475;-0,191803724;0,148841256;0,624028771;-0,981751197;-0,355438383;-0,529330775;-0,550628824;-0,180380331;-0,242637826;-0,791199092;-0,443081305;-1,138529078;-0,105830926
95;4,759026758;1,844926831;-0,336205699;0,646468689;-0,406626525;8,380148345;2,33169781;6,592885692;7,211498423;-0,329536114;-0,486443172;0,630604875;3,005037249;2,812396285;2,15319131;0,35852402;-0,044735965;-1,263727252;-0,760957942;1,372305552;-0,377267393;0,829193591;-0,167015527;0;1,61480791;2,659421201;1,182294421;0,086529701;-0,733623395;-0,364116531;-0,760103151;2,543914606;0,269566137;1,871865119;2,104476911;-0,731115486;-0,79011594;-0,370081668;0,522756357;0,45031918;0,202443825;-0,472389966;-0,624024459;-1,082391598;-0,893339442;-0,091186141;-0,749063482;-0,295408008;-0,670004224;-0,607202766
96;1,656496658;4,336261438;2,033881175;1,355305318;-0,313545373;6,967269905;1,404083812;3,630861769;0,263630113;2,481626133;3,752043912;5,004678809;1,924517605;4,256357084;2,479850685;3,011953598;4,201576923;1,191334234;3,399955368;2,5173397;4,350860373;5,44998445;5,989837177;0;2,972756703;1,900753036;-0,692493985;0,71734976;-0,493949246;-0,85095294;-1,728947429;2,101542455;-0,82529022;0,346233863;-1,425291207;-0,258387366;0,40998867;1,069009002;-0,551486215;0,675311499;-0,259321442;0,020621772;0,646491258;-0,93721932;0,224752326;-0,239598198;0,725030366;1,303287539;1,587307986;-1,563988928
97;2,181783386;5,283529762;7,717292965;-1,486091312;-1,592674664;2,087135002;0,060242193;2,733452992;0,544930284;3,874455557;4,345544505;4,979366214;3,2848749;6,560536003;1,475877297;3,558268693;4,259587501;2,740941674;8,022641789;2,235914845;4,839022743;4,794773058;4,715721509;0;3,217380287;2,568131694;-0,403249142;0,804534082;1,752212586;-1,831476014;-1,872978307;-0,440104099;-1,229352101;-0,188435545;-1,040620312;0,255857311;0,439293756;0,686096407;0,026281601;1,301785155;-0,678120594;0,132737899;0,405823119;-0,185519541;1,871111794;-0,382170994;0,631448324;0,614218023;0,583436288;-1,252809696
98;9,841457768;6,087754097;2,555338819;4,497006235;3,096933103;7,816341638;1,064606039;2,629753832;2,601201492;-0,510776226;-1,374652303;0,60066218;1,831008741;1,869555407;0,386381842;1,094170114;2,114712025;-0,579023257;0,268803898;1,164657224;-0,219577941;-0,243493722;-0,778293275;0;1,908938655;2,76913939;2,864615317;1,509066483;0,233429984;0,9346108;0,429012152;2,133299249;-0,304907951;0,260302959;0,249992051;-0,873814764;-1,185780308;-0,472448762;-0,028142286;-0,014222198;-0,549830326;-0,294231682;0,074309502;-0,898460338;-0,592290429;-0,268777164;-0,768656357;-0,777292896;-0,97042133;-0,689361706
99;1,59261516;0,440378821;0,518813503;-0,963685953;-3,346718428;4,797668128;2,153799147;3,879698295;5,409235087;4,567474217;6,659062399;3,645070912;4,671050065;5,7091069;5,459098113;3,132598912;3,282214238;2,522128357;4,069119071;4,147441807;5,40383968;6,266406976;6,727638944;0;3,364335598;2,575718893;-0,687854735;-1,135200268;-1,104748699;-1,680315955;-2,605507164;0,556478634;-0,469980033;0,200084993;0,793914078;0,467107891;1,279148439;0,108992994;0,507320295;0,910336648;0,813272955;-0,089969712;-0,031882889;-0,326979487;0,273625928;0,304034036;0,791819359;1,126703456;1,305772674;-1,306173437
100;2,449729994;-0,052656933;3,505229338;-1,303014178;-1,963558238;2,227521489;-1,726488869;-1,234733362;0,608827294;4,542429182;6,787828743;2,747530113;3,223803014;5,484840065;1,135086246;4,301392991;2,446081236;4,724210972;3,887892048;3,669511401;6,16721903;3,13147828;3,817100195;0;2,440719169;2,506762032;0,003594607;-0,994660072;0,424655454;-1,493453826;-1,756958719;-0,08504903;-1,66238677;-1,466215175;-0,730780127;0,838416247;1,73415327;0,122393327;0,312388585;1,214363732;-0,520844383;0,74226185;0,002139041;0,910932819;0,577307643;0,490191018;1,486579027;0,275558311;0,549067286;-0,973654116
101;9,388430913;3,472645909;3,919345427;1,823096042;0,336927627;5,960198894;2,39659351;4,712098632;10,48029318;5,779603062;6,441236089;4,908652965;10,4956722;6,93249652;10,01620151;4,800519609;4,971105249;4,120330751;4,99432261;5,256846104;6,564578934;3,758673416;4,484581376;0;5,250602105;2,819438041;1,46760764;-0,630606585;-0,472170929;-1,215669936;-1,742785054;0,251680221;-1,012261505;-0,19099674;1,854870012;0,187626381;0,422294786;-0,121282729;1,860324651;0,596535335;1,690265695;-0,159635534;-0,099132115;-0,400885331;-0,090897367;0,002214626;0,466042101;-0,529158175;-0,271692698;-1,86228675
102;-3,013081904;-6,771509367;-3,144454851;-6,843239337;-6,958274845;-3,239020691;-3,254475655;-3,484046367;-1,534852479;1,071717388;2,432446587;-2,876497168;-2,335795749;1,916760308;-5,004116661;-2,000486865;-3,858540243;-0,532680987;1,655163161;1,098455583;0,630410309;1,147958663;-0,421096543;0;-1,888302405;2,83296833;-0,397032147;-1,723706866;-0,443405044;-1,749026588;-1,789632586;-0,476785523;-0,482240919;-0,563276315;0,124763105;1,04484747;1,525166711;-0,348819559;-0,157959177;1,343136339;-1,099840836;-0,039599617;-0,695467654;0,478516263;1,250796039;1,054285696;0,889071963;1,071759622;0,517904082;0,66654554
103;3,431386064;4,078886822;4,940438834;4,643352827;1,47119243;2,099194014;-0,037381567;-0,700319135;-0,519445082;4,781855374;6,741220944;3,764257695;3,727702057;4,387950723;2,157187024;5,488135672;5,676820786;3,710442871;7,485551009;3,739053652;7,466387092;4,220568625;6,112046767;0;3,702770229;2,377326143;-0,11415521;0,158209926;0,520613719;0,39564727;-0,938692323;-0,674529332;-1,573259861;-1,852118346;-1,776035368;0,453907071;1,278095866;0,025864127;0,01048734;0,288214764;-0,650135115;0,75099727;0,830365898;0,003227425;1,591191344;0,015262282;1,583130222;0,217807051;1,013439635;-1,557535654
104;7,972549071;3,605672553;9,568931964;-4,063246733;-3,006296481;2,794048938;-0,353640242;0,254274279;5,508129112;2,845187641;2,86824335;2,047556535;3,332113082;5,487017455;1,00808785;1,571612111;1,45731636;2,254684502;4,919794728;1,710263885;2,597837123;2,549205731;0,398448549;0;2,388657973;3,007438318;1,856693474;0,404668176;2,38750499;-2,145315722;-1,793870359;0,134796103;-0,911838557;-0,70970157;1,03725191;0,151800176;0,159466405;-0,113419263;0,313707218;1,030232096;-0,45905185;-0,271675019;-0,309679373;-0,044547371;0,841625492;-0,225572071;0,069553928;0,053383558;-0,661762342;-0,79425003
105;2,501716147;4,861063271;-0,874546223;0,793213148;0,52758024;6,965748267;8,740774918;7,436204517;2,858219311;-0,761951503;-1,513719896;0,055140711;-0,337912829;2,039241537;0,400710754;0,977121566;1,634271039;-1,697121484;0,10419706;1,691482679;-0,404549239;2,26923797;1,395394074;0;1,652563168;2,784688832;0,304936397;1,152193403;-0,907501536;-0,308598221;-0,403988738;1,907999572;2,545423269;2,076943493;0,432959018;-0,867068034;-1,137032988;-0,573644868;-0,714792969;0,138858735;-0,449548402;-0,242555504;-0,006568823;-1,2028937;-0,556028412;0,013976251;-0,73872254;0,221451961;-0,092351106;-0,593446258
106;3,42923652;4,525786751;2,511156398;4,461633784;2,95620223;2,535197734;0,491622794;0,77452244;-0,227027801;3,581722792;4,459041596;2,362206984;3,450152294;5,089925602;1,675378973;3,789994797;4,192920832;2,197439084;5,809181394;3,302527481;6,321175398;2,632093296;3,459924891;0;3,074250678;1,705261308;0,208170936;0,85121035;-0,330209967;0,813589742;-0,069226017;-0,316111637;-1,514505649;-1,348607529;-1,935937011;0,297591995;0,812069629;-0,41755694;0,220436372;1,182032874;-0,82032689;0,419726945;0,656010988;-0,514180196;1,603819135;0,133866172;1,904062859;-0,259290104;0,226167222;-1,802803279
107;6,442230866;2,453379824;-0,521057179;1,878727681;3,761342173;6,884077137;4,434237777;2,249394075;1,295058022;-2,246039193;-3,352099526;-1,846435037;-1,156865412;0,176726428;-2,790168817;0,202747637;0,09869926;-2,193287316;-1,894975229;0,660149272;-2,490677107;-1,264623182;-2,122515129;0;0,360751126;2,845116799;2,137514967;0,735515919;-0,309937471;0,533537518;1,195237766;2,292814838;1,431746722;0,663819127;0,328389645;-0,916233147;-1,304990591;-0,775780511;-0,533410979;-0,064680894;-1,107483512;-0,055534975;-0,092105838;-0,897691948;-0,792841389;0,105232286;-1,002218339;-0,571285618;-0,872816981;-0,126796596
108;5,489567861;1,373365141;-0,468332075;5,671399983;8,257152664;3,637393873;-1,885349593;0,344822731;-0,952385925;-2,097373015;-1,710174193;-1,980251835;0,534256454;-0,494710706;-3,632471137;0,909051139;1,583102448;-1,128612229;-1,287302827;-0,020487511;-1,329909709;-3,184839733;-2,985415715;0;0,193437337;2,960301327;1,78905116;0,398583682;-0,22354799;1,850474678;2,723950853;1,163380398;-0,702221396;0,051138508;-0,387063051;-0,773843639;-0,643046542;-0,7342797;0,115129873;-0,232458783;-1,29240508;0,241736811;0,469433668;-0,446592904;-0,500199135;-0,072264552;-0,514591887;-1,141193648;-1,073827527;-0,0653438
109;2,505170392;1,131279056;3,782794608;0,752145715;-1,410516558;1,623945319;2,249186678;0,960857764;6,578390698;10,98245749;13,79318822;6,316551655;8,900768861;9,852105082;10,15380862;8,272970515;9,14698062;7,741944781;9,543898873;8,309137473;11,93787505;7,581475632;9,757277163;0;6,269320571;4,326528193;-0,87001633;-1,187566863;-0,574716228;-1,275196788;-1,775057687;-1,073695824;-0,92918241;-1,226956712;0,07143606;1,089357727;1,739008117;0,010916625;0,608212445;0,828096883;0,897830287;0,463108029;0,665119912;0,34037088;0,756860502;0,471467378;1,310185493;0,303281292;0,806179097;-1,449041885
110;1,046723021;5,15423687;6,013508278;-0,164571261;-0,94586806;2,844269992;4,810918311;0,234966545;-0,755359125;5,405376945;6,983183445;4,012159875;1,439226961;5,078007385;1,919321317;5,062661095;7,529718414;4,129737104;7,504377362;4,662310605;7,870152691;7,935742298;6,271310155;0;3,918421259;2,914811418;-0,98520893;0,423977895;0,71877275;-1,400774161;-1,668817848;-0,368514841;0,306193754;-1,263702582;-1,603458925;0,510137869;1,051444415;0,03215941;-0,850550496;0,397825437;-0,685841948;0,392560503;1,2389471;0,072497261;1,23025321;0,255210111;1,355741715;1,378243894;0,807218224;-1,344313816
111;2,689409362;2,283838164;-1,828691887;0,968449515;-0,247472322;7,605200409;9,151754574;5,248481064;2,322102781;-0,845270784;-1,734161037;-0,415944995;-1,262367727;1,479176803;-0,290630666;0,565852388;0,746032423;-1,551913637;-0,531235432;2,215586391;-0,588931362;1,973326039;1,46988329;0;1,22593639;2,781091869;0,526222448;0,380390805;-1,098355762;-0,092584815;-0,529795052;2,293798379;2,849894415;1,446390434;0,394149652;-0,744746046;-1,064365208;-0,590372941;-0,894722013;0,09105791;-0,545313541;-0,237347068;-0,172559552;-0,998834328;-0,631828039;0,355849446;-0,652573823;0,268739648;0,087716232;-0,440811181
112;2,271185032;0,74596391;0,577032277;6,488450733;4,122563604;2,746822784;1,490516049;1,603012101;4,449590425;5,905401167;9,434017393;3,275812054;6,449310753;4,492820734;6,636115266;6,18925451;6,688108952;4,100978642;4,471756579;7,105000873;8,132390261;2,975271482;4,843341929;0;4,38311323;2,514305438;-0,839964853;-1,446582131;-1,513770322;0,837343574;-0,103626879;-0,650792231;-1,150455763;-1,105713366;0,026439586;0,60545068;2,008866579;-0,440400422;0,821776659;0,043633324;0,896073326;0,71834601;0,916752471;-0,11221174;0,035255601;1,082560457;1,491178031;-0,559932666;0,18304407;-1,743269995
113;5,769203077;1,40733391;2,647149067;-0,400828005;-0,600489308;7,650859247;0,340084484;1,493933468;3,350949081;0,86362992;1,29042554;1,322801043;1,369694734;3,001142728;0,457000873;1,099286435;1,267892178;0,342191435;0,787907059;3,440596497;0,596248928;1,572794167;0,667382624;0;1,655716216;1,900002688;2,164990021;-0,130727344;0,521806025;-1,082390163;-1,187474911;3,155333973;-0,692436774;-0,085148694;0,892226561;-0,416886934;-0,192257979;-0,175218264;-0,150537409;0,708118215;-0,630901919;-0,292857365;-0,204117626;-0,691327854;-0,456741015;0,939409345;-0,557613573;-0,043643122;-0,520174839;-0,871428354
114;2,403456129;1,438966118;-2,652639355;4,589318113;5,937420551;6,593601215;-0,259726003;3,912904179;-1,004976198;-3,545062249;-2,994379542;-1,86842719;-0,857410027;-1,057093233;-3,054272042;0,06515442;0,162495054;-3,131519627;-3,153306566;-0,433143587;-3,018742509;-2,440842834;-2,44978761;0;-0,284083866;2,995441743;0,897209903;0,575224001;-0,790719931;1,626939329;2,076990625;2,296050356;0,008131643;1,401124911;-0,240663112;-1,088646905;-0,904806672;-0,528918089;-0,191399536;-0,258061893;-0,924801219;0,116589911;0,149086164;-0,950589597;-0,957862962;-0,049762183;-0,912940019;-0,720013658;-0,722999787;0,094838722
115;2,698484673;2,758422897;-2,180576732;6,940937339;2,862422844;9,285516022;4,840149076;5,549395775;1,612302526;-0,961625758;-1,423615118;0,140128416;0,317314646;0,719357192;0,631782913;0,949524648;1,773060351;-1,850548503;-0,940341729;1,685428674;-0,073009061;0,551015928;1,137743452;0;1,54263627;2,78764335;0,414632813;0,436134209;-1,335613109;1,936510662;0,473441688;2,77757187;1,182903404;1,437328597;0,024991094;-0,898343767;-1,064071337;-0,503115958;-0,43955466;-0,295331567;-0,326746733;-0,212764528;0,082659097;-1,21722342;-0,890708633;0,051223341;-0,579573901;-0,355719946;-0,145245559;-0,553383656
116;1,709142296;4,758773928;0,271369452;7,274576014;2,69142161;6,581189193;2,182138424;5,980376558;0,873278525;1,773952459;2,767900999;2,981426016;2,872535394;3,217788473;3,147841962;3,036811759;4,691520369;0,633762258;2,844485291;2,541973737;3,915961872;2,961663159;5,470112396;0;3,132500089;1,903438553;-0,74778237;0,854387359;-1,503137904;2,176101727;-0,231727197;1,811820559;-0,499286758;1,496174627;-1,186915942;-0,713733379;-0,191547602;-0,079369031;-0,136576353;0,044807532;0,008060083;-0,0502713;0,819054693;-1,312749406;-0,151312895;-0,310241878;0,411603401;-0,089751744;1,228099695;-1,645705917
117;5,036793938;0,769415028;5,438635156;-1,726929304;-1,997413543;0,626406704;-1,593757825;-2,250585284;1,920782236;5,922588457;8,096367907;2,669665793;4,466258698;6,755059901;1,803301891;3,431848528;3,971331034;4,8217397;7,278338915;3,85536283;7,4078595;3,672324708;3,410158922;0;3,074398079;3,110753845;0,630842541;-0,740972499;0,760020624;-1,543461046;-1,630412394;-0,78694474;-1,500651011;-1,71179837;-0,370847679;0,915594907;1,614389977;-0,130107461;0,447435152;1,183205746;-0,408613555;0,114907983;0,288332989;0,561710025;1,351421889;0,251053214;1,393058287;0,192212775;0,107935523;-0,988312876
118;4,016604844;8,284365911;6,427592344;0,195555503;0,731404011;5,207249729;2,089152428;6,456772802;2,05346063;0,870140458;1,315367092;3,202599104;2,719788025;4,383627708;1,894326756;2,757877077;3,712284449;0,478306384;3,238372623;0,861630681;1,498176461;2,941782974;2,063053977;0;2,808312165;2,14379452;0,563623364;2,554374356;1,6882589;-1,218753308;-0,968800011;1,119014692;-0,335461133;1,701870493;-0,352110022;-0,904084645;-0,696403064;0,183920117;-0,041293202;0,734825809;-0,426340025;-0,023526083;0,421669276;-1,086860592;0,200607126;-0,908054138;-0,611129328;0,062259143;-0,347635084;-1,309972639
119;7,817007077;1,426532159;0,162600727;-2,188330915;-0,915061264;4,853897269;-0,212794607;5,965993488;3,625363976;-3,487583159;-4,23062584;-1,715420334;0,703991519;0,91769811;-2,090419185;-2,169474214;-3,522292415;-3,522044052;-2,498998086;-1,369640757;-3,539348411;-1,986761294;-4,062795139;0;-0,501604389;3,259952237;2,551758695;0,591461595;0,203746886;-0,517408355;-0,12682912;1,642815989;0,088593256;1,983954797;1,265959764;-0,915957828;-1,14388837;-0,372341635;0,369820114;0,435375244;-0,487373642;-0,511624006;-0,926604995;-0,926528809;-0,61270643;-0,266272726;-0,931836972;-0,455576277;-1,092405806;0,153868631
120;7,228290321;4,486151217;5,934936568;3,63943148;4,053262212;3,163159294;-1,678146205;-0,406371972;0,130382007;0,820615332;0,948550402;0,943824277;1,798691541;2,31959334;-1,492254625;2,344940384;2,647331333;1,179228073;2,898714343;0,89127602;1,35345453;-0,120998275;-0,472076844;0;1,775499365;2,217406148;2,459085342;1,222442652;1,875812064;0,840591209;1,027219506;0,62580323;-1,557516007;-0,983974604;-0,741910705;-0,430631093;-0,372935271;-0,375066647;0,010459147;0,245374072;-1,47368311;0,256805015;0,393176491;-0,268904861;0,506544541;-0,398764721;-0,190332671;-0,855277524;-1,013606015;-0,80071004
121;5,097470324;6,102177854;6,110947338;0,484454856;0,510798458;5,43101398;4,41999857;2,228719755;2,313511766;4,534037401;4,767783691;5,792568181;3,130800138;6,040720979;3,859208702;5,11297246;7,345298104;3,142917851;4,896233136;3,998521207;4,551527671;5,883925353;5,917651968;0;4,236385823;1,956085656;0,440207973;0,953839637;0,958322817;-1,918081121;-1,904613612;0,610723848;0,093867437;-1,026369199;-0,983021399;0,152166945;0,271663905;0,795559414;-0,565203104;0,922421343;-0,192822395;0,448133053;1,589353857;-0,559008226;0,33733048;-0,121602352;0,161108409;0,84226349;0,85950538;-2,165746582
122;2,820842598;0,663931528;2,932843078;-0,101477088;-2,943650346;2,533538083;1,4970444;2,165274197;7,204538362;9,02774945;11,80857601;7,031852868;8,696010175;8,596227041;9,894781204;6,227473909;5,8808641;6,028480676;7,895661399;7,056991058;11,18523328;7,099334193;8,93824448;0;5,505848527;3,947752637;-0,680135301;-1,226499592;-0,651764608;-1,420384237;-2,140331386;-0,752912028;-1,015464872;-0,846196466;0,430292876;0,892128066;1,596535564;0,386550142;0,808095629;0,782819695;1,111754733;0,182793971;0,094994699;0,132387259;0,605360338;0,392917863;1,438637441;0,403643747;0,86945568;-1,39467921
123;5,934172024;8,604231301;3,402983217;1,736389688;1,222498467;6,980653551;9,493412113;5,441541652;6,549243143;2,607532379;1,418092467;2,262967666;2,693649603;4,107701449;3,617152388;3,658578249;4,802961608;1,217612112;3,056086866;3,69656801;2,632594319;3,930489926;3,605201806;0;3,861346417;2,343499395;0,884500167;2,023847283;-0,195589212;-0,906745158;-1,126028859;1,331046699;2,403271666;0,674288732;1,146958575;-0,535017863;-1,042566495;-0,682047861;-0,498270585;0,105122721;-0,104200594;-0,08652367;0,401798777;-1,128113927;-0,343614149;-0,070312972;-0,524323625;0,029504385;-0,109300054;-1,647683983
124;-0,399280807;-4,442495844;-4,402647403;-3,168572565;0,104913068;0,856554911;-5,461223837;-2,698451461;-5,611412977;-6,009636295;-5,539246619;-5,791550745;-5,300188336;-3,232380624;-10,43231401;-4,142555521;-6,069721346;-5,224997191;-5,256143743;-3,545634843;-5,785158586;-4,693143969;-6,753584818;0;-4,291619732;2,527639611;1,539910558;-0,059690516;-0,043925436;0,444306681;1,739382774;2,036751845;-0,462725817;0,630298823;-0,522144549;-0,679692056;-0,49359366;-0,593411737;-0,399015983;0,419062553;-2,42941844;0,058973681;-0,703463265;-0,36926841;-0,381590796;0,295131033;-0,590882833;-0,158853436;-0,974017449;1,697876435
125;6,669451877;1,5826692;0,178226547;-0,965241937;-0,787759542;5,39659761;5,210211356;4,389583756;5,718157166;-0,318918271;-1,40128294;-0,741632917;1,292922462;2,231304574;0,359775929;-0,015262688;-0,435866671;-1,061115529;-0,149992235;1,451428499;-0,601506816;0,536180079;-0,912674778;0;1,15105228;2,461268672;2,242095574;0,175363594;-0,395253775;-0,859838766;-0,787728639;1,724941847;1,649214132;1,315797626;1,855589736;-0,597240995;-1,036999841;-0,768987644;0,057641079;0,438900598;-0,321491254;-0,473867393;-0,64475649;-0,898791682;-0,528607271;0,122041215;-0,712055175;-0,249819213;-0,838481017;-0,467666246
126;4,826236136;1,297971128;-1,9712865;-0,668472425;-0,325181241;7,814088734;0,375791719;8,222898374;3,122603527;-4,591745073;-5,237809303;-1,79622305;-0,025769592;0,150745666;-1,832524915;-2,49904797;-3,475494108;-4,743212466;-4,119300981;-1,428656877;-4,518452583;-1,853195244;-3,994967931;0;-0,719625207;3,673195612;1,509819223;0,549275494;-0,340755414;0,013925962;0,107384416;2,323239719;0,298219056;2,434535083;1,046018002;-1,054155639;-1,230041787;-0,293095701;0,188896996;0,236951953;-0,302978612;-0,484434523;-0,750264672;-1,095391502;-0,925536272;-0,193028563;-1,034202307;-0,308605954;-0,89168753;0,195912574
127;4,854195472;7,128756902;3,710331418;1,547844139;0,393109863;4,501903029;7,093825736;4,139985871;7,309850814;6,652155933;6,634737037;3,746416319;5,446181752;6,258178588;6,839727674;5,767039746;6,496445907;4,289244348;5,95740148;6,302144909;6,813694551;5,344324285;6,15443348;0;5,140913719;2,058002313;-0,13931872;0,96590911;-0,695131532;-1,745901623;-2,306996365;-0,310500472;0,948935774;-0,486358952;1,053904109;0,734324837;0,725860855;-0,677597586;0,148332211;0,542888053;0,825467466;0,30423971;0,658664074;-0,413833048;0,396738019;0,564251645;0,812817761;0,098838842;0,492477464;-2,498011633
128;4,658515982;4,648101063;3,852796144;0,806140661;1,141286297;5,666215608;0,846290425;4,935311691;4,157805955;2,017285716;2,946608909;3,223093286;5,147639533;4,455354803;3,251347912;4,812509497;4,058695556;1,725516169;2,771873778;2,505494763;2,321919098;2,623209082;2,561407563;0;3,130600812;1,543834116;0,989688694;0,982942555;0,46779335;-1,505641136;-1,288554577;1,64241402;-1,479634608;1,168979789;0,66535979;-0,721136477;-0,119178545;0,059910889;1,306512598;0,858093481;0,078212483;1,089436143;0,60116222;-0,910126696;-0,232361126;-0,404904933;-0,523813864;-0,328656897;-0,368688088;-2,027809063
129;2,422725673;2,387889229;-2,697691299;8,396347271;4,269411617;8,59608684;1,549206238;6,210666892;0,86636104;-2,522363364;-2,181083903;-0,336306188;0,406649669;-0,094494752;-0,192292664;0,419075484;0,819820755;-2,758120914;-2,05470653;0,479347276;-0,956393032;-0,687290046;-0,611870083;0;0,9054573;3,159710562;0,480192202;0,469167001;-1,140341347;2,370751948;1,06464002;2,433966462;0,203736679;1,679017583;-0,012373368;-1,084852741;-0,976843019;-0,392999126;-0,157864976;-0,31646951;-0,347421051;-0,153932396;-0,027102655;-1,159466395;-0,936846516;-0,134857297;-0,589247115;-0,504080141;-0,480210878;-0,286563368
